-181.242, -50.005, 14.085, 23.083
-181.239, -50.476, 14.131, 23.116
-181.237, -50.948, 14.177, 23.149
-181.234, -51.421, 14.223, 23.182
-181.231, -51.897, 14.269, 23.215
-181.228, -52.374, 14.315, 23.248
-181.226, -52.852, 14.362, 23.281
-181.223, -53.332, 14.408, 23.314
-181.220, -53.813, 14.455, 23.347
-181.217, -54.296, 14.502, 23.380
-181.214, -54.781, 14.549, 23.413
-181.211, -55.267, 14.596, 23.446
-181.208, -55.755, 14.643, 23.479
-181.206, -56.244, 14.690, 23.512
-181.203, -56.735, 14.738, 23.545
-181.200, -57.227, 14.786, 23.578
-181.197, -57.721, 14.834, 23.611
-181.194, -58.217, 14.882, 23.644
-181.191, -58.714, 14.930, 23.677
-181.188, -59.213, 14.978, 23.710
-181.185, -59.714, 15.026, 23.743
-181.182, -60.216, 15.075, 23.776
-181.179, -60.720, 15.124, 23.809
-181.175, -61.225, 15.173, 23.842
-181.172, -61.732, 15.222, 23.875
-181.169, -62.241, 15.271, 23.908
-181.166, -62.751, 15.320, 23.941
-181.163, -63.263, 15.370, 23.974
-181.160, -63.776, 15.419, 24.007
-181.156, -64.292, 15.469, 24.040
-181.153, -64.809, 15.519, 24.073
-181.150, -65.327, 15.569, 24.106
-181.147, -65.847, 15.619, 24.139
-181.143, -66.369, 15.670, 24.172
-181.140, -66.893, 15.720, 24.205
-181.137, -67.418, 15.771, 24.238
-181.133, -67.945, 15.821, 24.271
-181.130, -68.474, 15.872, 24.304
-181.126, -69.004, 15.923, 24.337
-181.123, -69.536, 15.975, 24.370
-181.119, -70.070, 16.026, 24.403
-181.116, -70.606, 16.078, 24.436
-181.112, -71.143, 16.129, 24.469
-181.109, -71.682, 16.181, 24.502
-181.105, -72.222, 16.233, 24.535
-181.102, -72.765, 16.285, 24.568
-181.098, -73.309, 16.337, 24.601
-181.094, -73.855, 16.390, 24.634
-181.091, -74.403, 16.442, 24.667
-181.087, -74.952, 16.495, 24.700
-181.083, -75.503, 16.548, 24.733
-181.080, -76.056, 16.601, 24.766
-181.076, -76.611, 16.654, 24.799
-181.072, -77.167, 16.707, 24.832
-181.068, -77.726, 16.761, 24.865
-181.064, -78.286, 16.814, 24.898
-181.061, -78.847, 16.868, 24.931
-181.057, -79.411, 16.922, 24.964
-181.053, -79.977, 16.976, 24.997
-181.049, -80.544, 17.030, 25.030
-181.045, -81.113, 17.085, 25.063
-181.041, -81.684, 17.139, 25.096
-181.037, -82.256, 17.194, 25.129
-181.033, -82.831, 17.248, 25.162
-181.029, -83.407, 17.303, 25.195
-181.025, -83.985, 17.358, 25.228
-181.020, -84.565, 17.414, 25.261
-181.016, -85.147, 17.469, 25.294
-181.012, -85.731, 17.525, 25.327
-181.008, -86.317, 17.580, 25.360
-181.004, -86.904, 17.636, 25.393
-180.999, -87.493, 17.692, 25.426
-180.995, -88.084, 17.748, 25.459
-180.991, -88.677, 17.803, 25.492
-180.986, -89.272, 17.857, 25.525
-180.982, -89.869, 17.910, 25.558
-180.978, -90.467, 17.961, 25.591
-180.973, -91.067, 18.009, 25.624
-180.969, -91.668, 18.054, 25.657
-180.964, -92.271, 18.095, 25.690
-180.960, -92.875, 18.132, 25.723
-180.955, -93.480, 18.163, 25.756
-180.950, -94.086, 18.189, 25.789
-180.946, -94.692, 18.207, 25.822
-180.941, -95.299, 18.219, 25.855
-180.937, -95.906, 18.222, 25.888
-180.932, -96.513, 18.218, 25.921
-180.927, -97.120, 18.205, 25.954
-180.923, -97.726, 18.183, 25.987
-180.918, -98.331, 18.154, 26.020
-180.913, -98.934, 18.118, 26.053
-180.908, -99.537, 18.075, 26.086
-180.904, -100.138, 18.026, 26.119
-180.899, -100.737, 17.973, 26.152
-180.894, -101.334, 17.915, 26.185
-180.889, -101.929, 17.854, 26.218
-180.885, -102.522, 17.791, 26.251
-180.880, -103.113, 17.726, 26.284
-180.875, -103.702, 17.660, 26.317
-180.870, -104.288, 17.594, 26.350
-180.866, -104.873, 17.528, 26.383
-180.861, -105.455, 17.464, 26.416
-180.856, -106.035, 17.401, 26.449
-180.851, -106.614, 17.340, 26.482
-180.846, -107.190, 17.282, 26.515
-180.842, -107.765, 17.226, 26.548
-180.837, -108.337, 17.174, 26.581
-180.832, -108.909, 17.124, 26.614
-180.827, -109.478, 17.078, 26.647
-180.822, -110.047, 17.035, 26.680
-180.818, -110.613, 16.995, 26.713
-180.813, -111.179, 16.959, 26.746
-180.808, -111.744, 16.925, 26.779
-180.803, -112.307, 16.895, 26.812
-180.798, -112.870, 16.867, 26.845
-180.793, -113.432, 16.843, 26.878
-180.788, -113.993, 16.820, 26.911
-180.784, -114.553, 16.800, 26.944
-180.779, -115.113, 16.782, 26.977
-180.774, -115.672, 16.765, 27.010
-180.769, -116.230, 16.750, 27.043
-180.764, -116.788, 16.736, 27.076
-180.759, -117.346, 16.723, 27.109
-180.754, -117.903, 16.711, 27.142
-180.749, -118.460, 16.699, 27.175
-180.744, -119.017, 16.687, 27.208
-180.739, -119.573, 16.675, 27.241
-180.734, -120.128, 16.663, 27.274
-180.729, -120.683, 16.650, 27.307
-180.724, -121.238, 16.636, 27.340
-180.719, -121.792, 16.622, 27.373
-180.714, -122.346, 16.606, 27.406
-180.709, -122.899, 16.590, 27.439
-180.704, -123.452, 16.572, 27.472
-180.699, -124.004, 16.552, 27.505
-180.694, -124.555, 16.532, 27.538
-180.689, -125.105, 16.510, 27.571
-180.684, -125.655, 16.486, 27.604
-180.678, -126.204, 16.461, 27.637
-180.673, -126.752, 16.435, 27.670
-180.668, -127.299, 16.407, 27.703
-180.663, -127.845, 16.379, 27.736
-180.658, -128.390, 16.349, 27.769
-180.653, -128.934, 16.319, 27.802
-180.647, -129.477, 16.288, 27.835
-180.642, -130.019, 16.256, 27.868
-180.637, -130.560, 16.223, 27.901
-180.632, -131.100, 16.190, 27.934
-180.626, -131.639, 16.157, 27.967
-180.621, -132.176, 16.124, 28.000
-180.616, -132.713, 16.091, 28.033
-180.611, -133.249, 16.058, 28.066
-180.605, -133.783, 16.025, 28.099
-180.600, -134.316, 15.993, 28.132
-180.595, -134.848, 15.961, 28.165
-180.590, -135.380, 15.929, 28.198
-180.584, -135.910, 15.898, 28.231
-180.579, -136.439, 15.868, 28.264
-180.574, -136.967, 15.838, 28.297
-180.568, -137.494, 15.808, 28.330
-180.563, -138.020, 15.780, 28.363
-180.558, -138.546, 15.752, 28.396
-180.552, -139.070, 15.724, 28.429
-180.547, -139.594, 15.698, 28.462
-180.541, -140.116, 15.671, 28.495
-180.536, -140.638, 15.646, 28.528
-180.531, -141.159, 15.620, 28.561
-180.525, -141.679, 15.596, 28.594
-180.520, -142.198, 15.571, 28.627
-180.514, -142.717, 15.547, 28.660
-180.509, -143.234, 15.524, 28.693
-180.503, -143.751, 15.500, 28.726
-180.498, -144.267, 15.477, 28.759
-180.492, -144.783, 15.454, 28.792
-180.487, -145.297, 15.431, 28.825
-180.481, -145.811, 15.408, 28.858
-180.476, -146.324, 15.385, 28.891
-180.470, -146.836, 15.362, 28.924
-180.464, -147.348, 15.339, 28.957
-180.459, -147.858, 15.315, 28.990
-180.453, -148.368, 15.292, 29.023
-180.448, -148.877, 15.268, 29.056
-180.442, -149.386, 15.245, 29.089
-180.436, -149.893, 15.221, 29.122
-180.431, -150.400, 15.196, 29.155
-180.425, -150.906, 15.172, 29.188
-180.419, -151.411, 15.148, 29.221
-180.413, -151.915, 15.123, 29.254
-180.408, -152.419, 15.098, 29.287
-180.402, -152.921, 15.073, 29.320
-180.396, -153.423, 15.048, 29.353
-180.390, -153.924, 15.022, 29.386
-180.384, -154.424, 14.997, 29.419
-180.379, -154.923, 14.971, 29.452
-180.373, -155.421, 14.946, 29.485
-180.367, -155.919, 14.920, 29.518
-180.361, -156.416, 14.894, 29.551
-180.355, -156.911, 14.869, 29.584
-180.349, -157.406, 14.843, 29.617
-180.343, -157.900, 14.817, 29.650
-180.337, -158.394, 14.792, 29.683
-180.331, -158.886, 14.766, 29.716
-180.325, -159.378, 14.741, 29.749
-180.319, -159.868, 14.716, 29.782
-180.313, -160.358, 14.690, 29.815
-180.307, -160.847, 14.665, 29.848
-180.301, -161.335, 14.640, 29.881
-180.295, -161.823, 14.615, 29.914
-180.289, -162.309, 14.591, 29.947
-180.282, -162.795, 14.566, 29.980
-180.276, -163.280, 14.542, 30.013
-180.270, -163.764, 14.517, 30.046
-180.264, -164.247, 14.493, 30.079
-180.257, -164.730, 14.469, 30.112
-180.251, -165.211, 14.445, 30.145
-180.245, -165.692, 14.421, 30.178
-180.238, -166.172, 14.398, 30.211
-180.232, -166.652, 14.374, 30.244
-180.225, -167.130, 14.350, 30.277
-180.219, -167.608, 14.327, 30.310
-180.212, -168.085, 14.304, 30.343
-180.206, -168.561, 14.280, 30.376
-180.199, -169.036, 14.257, 30.409
-180.192, -169.511, 14.234, 30.442
-180.186, -169.985, 14.210, 30.475
-180.179, -170.458, 14.187, 30.508
-180.172, -170.930, 14.164, 30.541
-180.165, -171.402, 14.141, 30.574
-180.158, -171.872, 14.117, 30.607
-180.152, -172.342, 14.094, 30.640
-180.145, -172.811, 14.071, 30.673
-180.137, -173.280, 14.048, 30.706
-180.130, -173.747, 14.025, 30.739
-180.123, -174.214, 14.002, 30.772
-180.116, -174.680, 13.978, 30.805
-180.109, -175.146, 13.955, 30.838
-180.101, -175.610, 13.932, 30.871
-180.093, -176.074, 13.909, 30.904
-180.086, -176.537, 13.886, 30.937
-180.078, -176.999, 13.863, 30.970
-180.069, -177.461, 13.840, 31.003
-180.060, -177.921, 13.816, 31.036
-180.051, -178.381, 13.793, 31.069
-180.041, -178.840, 13.770, 31.102
-180.030, -179.299, 13.747, 31.135
-180.019, -179.756, 13.724, 31.168
-180.007, -180.213, 13.701, 31.201
-179.994, -180.669, 13.678, 31.234
-179.980, -181.124, 13.655, 31.267
-179.965, -181.578, 13.632, 31.300
-179.949, -182.032, 13.609, 31.333
-179.932, -182.485, 13.587, 31.366
-179.913, -182.936, 13.564, 31.399
-179.892, -183.387, 13.541, 31.432
-179.871, -183.838, 13.518, 31.465
-179.847, -184.287, 13.496, 31.498
-179.822, -184.736, 13.473, 31.531
-179.796, -185.183, 13.450, 31.564
-179.767, -185.630, 13.428, 31.597
-179.736, -186.076, 13.405, 31.630
-179.704, -186.521, 13.383, 31.663
-179.670, -186.965, 13.361, 31.696
-179.634, -187.409, 13.338, 31.729
-179.596, -187.851, 13.316, 31.762
-179.555, -188.292, 13.294, 31.795
-179.512, -188.733, 13.272, 31.828
-179.467, -189.172, 13.249, 31.861
-179.420, -189.611, 13.227, 31.894
-179.370, -190.048, 13.205, 31.927
-179.317, -190.484, 13.183, 31.960
-179.263, -190.920, 13.162, 31.993
-179.206, -191.354, 13.140, 32.026
-179.147, -191.787, 13.118, 32.059
-179.085, -192.220, 13.096, 32.092
-179.021, -192.651, 13.075, 32.125
-178.955, -193.081, 13.053, 32.158
-178.885, -193.510, 13.032, 32.191
-178.815, -193.937, 13.011, 32.224
-178.741, -194.364, 12.989, 32.257
-178.665, -194.790, 12.968, 32.290
-178.587, -195.214, 12.947, 32.323
-178.507, -195.638, 12.926, 32.356
-178.424, -196.060, 12.905, 32.389
-178.340, -196.481, 12.884, 32.422
-178.253, -196.901, 12.864, 32.455
-178.165, -197.320, 12.845, 32.488
-178.074, -197.738, 12.829, 32.521
-177.982, -198.155, 12.816, 32.554
-177.887, -198.571, 12.807, 32.587
-177.790, -198.987, 12.803, 32.620
-177.691, -199.402, 12.803, 32.653
-177.590, -199.817, 12.807, 32.686
-177.486, -200.231, 12.816, 32.719
-177.382, -200.646, 12.830, 32.752
-177.274, -201.060, 12.847, 32.785
-177.165, -201.475, 12.869, 32.818
-177.054, -201.890, 12.894, 32.851
-176.941, -202.305, 12.923, 32.884
-176.825, -202.721, 12.955, 32.917
-176.707, -203.138, 12.990, 32.950
-176.587, -203.555, 13.028, 32.983
-176.465, -203.973, 13.069, 33.016
-176.341, -204.392, 13.112, 33.049
-176.214, -204.812, 13.157, 33.082
-176.086, -205.232, 13.204, 33.115
-175.954, -205.654, 13.253, 33.148
-175.821, -206.076, 13.303, 33.181
-175.685, -206.500, 13.354, 33.214
-175.547, -206.925, 13.408, 33.247
-175.406, -207.350, 13.461, 33.280
-175.262, -207.777, 13.516, 33.313
-175.117, -208.205, 13.572, 33.346
-174.968, -208.634, 13.628, 33.379
-174.818, -209.064, 13.685, 33.412
-174.665, -209.495, 13.742, 33.445
-174.509, -209.928, 13.800, 33.478
-174.351, -210.361, 13.857, 33.511
-174.190, -210.796, 13.915, 33.544
-174.026, -211.231, 13.973, 33.577
-173.860, -211.668, 14.031, 33.610
-173.692, -212.106, 14.088, 33.643
-173.520, -212.544, 14.145, 33.676
-173.347, -212.984, 14.202, 33.709
-173.170, -213.425, 14.259, 33.742
-172.991, -213.867, 14.316, 33.775
-172.810, -214.309, 14.372, 33.808
-172.625, -214.753, 14.428, 33.841
-172.438, -215.198, 14.483, 33.874
-172.249, -215.643, 14.538, 33.907
-172.058, -216.090, 14.593, 33.940
-171.864, -216.537, 14.647, 33.973
-171.667, -216.986, 14.700, 34.006
-171.469, -217.435, 14.754, 34.039
-171.267, -217.885, 14.806, 34.072
-171.064, -218.336, 14.858, 34.105
-170.858, -218.788, 14.910, 34.138
-170.650, -219.240, 14.961, 34.171
-170.439, -219.694, 15.012, 34.204
-170.227, -220.148, 15.063, 34.237
-170.011, -220.603, 15.113, 34.270
-169.794, -221.059, 15.163, 34.303
-169.575, -221.515, 15.212, 34.336
-169.353, -221.973, 15.261, 34.369
-169.129, -222.431, 15.310, 34.402
-168.903, -222.890, 15.359, 34.435
-168.675, -223.349, 15.407, 34.468
-168.445, -223.810, 15.456, 34.501
-168.213, -224.271, 15.504, 34.534
-167.978, -224.732, 15.552, 34.567
-167.742, -225.195, 15.600, 34.600
-167.503, -225.658, 15.648, 34.633
-167.263, -226.122, 15.696, 34.666
-167.020, -226.587, 15.744, 34.699
-166.776, -227.053, 15.792, 34.732
-166.529, -227.519, 15.840, 34.765
-166.281, -227.987, 15.888, 34.798
-166.030, -228.455, 15.937, 34.831
-165.778, -228.924, 15.985, 34.864
-165.524, -229.393, 16.034, 34.897
-165.268, -229.864, 16.083, 34.930
-165.011, -230.336, 16.132, 34.963
-164.752, -230.808, 16.181, 34.996
-164.490, -231.281, 16.230, 35.029
-164.228, -231.756, 16.280, 35.062
-163.963, -232.231, 16.330, 35.095
-163.697, -232.707, 16.380, 35.128
-163.429, -233.184, 16.430, 35.161
-163.160, -233.663, 16.481, 35.194
-162.889, -234.142, 16.531, 35.227
-162.616, -234.622, 16.582, 35.260
-162.342, -235.104, 16.634, 35.293
-162.066, -235.586, 16.685, 35.326
-161.789, -236.070, 16.737, 35.359
-161.510, -236.555, 16.789, 35.392
-161.230, -237.040, 16.841, 35.425
-160.948, -237.528, 16.894, 35.458
-160.665, -238.016, 16.946, 35.491
-160.380, -238.505, 16.999, 35.524
-160.094, -238.996, 17.052, 35.557
-159.807, -239.488, 17.106, 35.590
-159.518, -239.981, 17.159, 35.623
-159.228, -240.476, 17.213, 35.656
-158.937, -240.972, 17.267, 35.689
-158.645, -241.469, 17.321, 35.722
-158.351, -241.968, 17.376, 35.755
-158.056, -242.469, 17.430, 35.788
-157.761, -242.970, 17.485, 35.821
-157.464, -243.473, 17.540, 35.854
-157.166, -243.978, 17.596, 35.887
-156.867, -244.484, 17.651, 35.920
-156.567, -244.992, 17.706, 35.953
-156.267, -245.502, 17.762, 35.986
-155.965, -246.013, 17.818, 36.019
-155.663, -246.526, 17.874, 36.052
-155.360, -247.041, 17.930, 36.085
-155.057, -247.558, 17.987, 36.118
-154.753, -248.076, 18.043, 36.151
-154.449, -248.597, 18.100, 36.184
-154.144, -249.119, 18.156, 36.217
-153.840, -249.644, 18.213, 36.250
-153.535, -250.171, 18.270, 36.283
-153.231, -250.700, 18.326, 36.316
-152.926, -251.231, 18.383, 36.349
-152.622, -251.765, 18.440, 36.382
-152.318, -252.301, 18.497, 36.415
-152.015, -252.839, 18.554, 36.448
-151.712, -253.380, 18.611, 36.481
-151.410, -253.924, 18.667, 36.514
-151.109, -254.470, 18.724, 36.547
-150.809, -255.019, 18.779, 36.580
-150.510, -255.570, 18.832, 36.613
-150.212, -256.125, 18.884, 36.646
-149.916, -256.681, 18.934, 36.679
-149.622, -257.241, 18.981, 36.712
-149.328, -257.803, 19.025, 36.745
-149.038, -258.367, 19.065, 36.778
-148.749, -258.934, 19.101, 36.811
-148.462, -259.503, 19.132, 36.844
-148.178, -260.075, 19.158, 36.877
-147.897, -260.648, 19.178, 36.910
-147.619, -261.224, 19.191, 36.943
-147.344, -261.801, 19.197, 36.976
-147.072, -262.380, 19.196, 37.009
-146.804, -262.961, 19.189, 37.042
-146.539, -263.542, 19.174, 37.075
-146.279, -264.124, 19.153, 37.108
-146.022, -264.708, 19.125, 37.141
-145.770, -265.292, 19.094, 37.174
-145.522, -265.876, 19.061, 37.207
-145.278, -266.462, 19.028, 37.240
-145.038, -267.048, 18.997, 37.273
-144.803, -267.634, 18.967, 37.306
-144.572, -268.222, 18.941, 37.339
-144.345, -268.810, 18.917, 37.372
-144.122, -269.399, 18.898, 37.405
-143.903, -269.989, 18.883, 37.438
-143.687, -270.580, 18.872, 37.471
-143.476, -271.172, 18.866, 37.504
-143.269, -271.766, 18.864, 37.537
-143.065, -272.360, 18.865, 37.570
-142.865, -272.957, 18.871, 37.603
-142.668, -273.554, 18.879, 37.636
-142.475, -274.154, 18.889, 37.669
-142.285, -274.754, 18.903, 37.702
-142.098, -275.356, 18.918, 37.735
-141.915, -275.960, 18.934, 37.768
-141.734, -276.566, 18.952, 37.801
-141.558, -277.173, 18.970, 37.834
-141.384, -277.781, 18.988, 37.867
-141.213, -278.391, 19.007, 37.900
-141.046, -279.003, 19.024, 37.933
-140.881, -279.615, 19.041, 37.966
-140.719, -280.229, 19.057, 37.999
-140.561, -280.845, 19.070, 38.032
-140.405, -281.461, 19.081, 38.065
-140.253, -282.079, 19.090, 38.098
-140.104, -282.698, 19.095, 38.131
-139.957, -283.317, 19.096, 38.164
-139.814, -283.937, 19.094, 38.197
-139.674, -284.557, 19.088, 38.230
-139.536, -285.178, 19.077, 38.263
-139.402, -285.799, 19.062, 38.296
-139.271, -286.420, 19.043, 38.329
-139.143, -287.041, 19.019, 38.362
-139.018, -287.661, 18.990, 38.395
-138.896, -288.281, 18.958, 38.428
-138.778, -288.901, 18.922, 38.461
-138.662, -289.519, 18.882, 38.494
-138.550, -290.137, 18.839, 38.527
-138.441, -290.754, 18.794, 38.560
-138.335, -291.370, 18.746, 38.593
-138.232, -291.985, 18.697, 38.626
-138.132, -292.598, 18.646, 38.659
-138.035, -293.211, 18.594, 38.692
-137.941, -293.822, 18.542, 38.725
-137.851, -294.431, 18.490, 38.758
-137.763, -295.040, 18.437, 38.791
-137.679, -295.647, 18.386, 38.824
-137.597, -296.253, 18.335, 38.857
-137.519, -296.858, 18.285, 38.890
-137.443, -297.461, 18.237, 38.923
-137.370, -298.063, 18.190, 38.956
-137.301, -298.664, 18.145, 38.989
-137.234, -299.264, 18.102, 39.022
-137.169, -299.863, 18.060, 39.055
-137.108, -300.461, 18.020, 39.088
-137.050, -301.058, 17.983, 39.121
-136.994, -301.654, 17.947, 39.154
-136.941, -302.249, 17.913, 39.187
-136.891, -302.843, 17.881, 39.220
-136.844, -303.436, 17.851, 39.253
-136.799, -304.029, 17.823, 39.286
-136.758, -304.621, 17.796, 39.319
-136.719, -305.212, 17.770, 39.352
-136.682, -305.803, 17.746, 39.385
-136.649, -306.393, 17.723, 39.418
-136.618, -306.983, 17.701, 39.451
-136.591, -307.571, 17.680, 39.484
-136.565, -308.160, 17.659, 39.517
-136.543, -308.747, 17.639, 39.550
-136.524, -309.335, 17.620, 39.583
-136.508, -309.921, 17.600, 39.616
-136.494, -310.507, 17.581, 39.649
-136.483, -311.093, 17.562, 39.682
-136.475, -311.678, 17.543, 39.715
-136.470, -312.262, 17.523, 39.748
-136.468, -312.845, 17.503, 39.781
-136.469, -313.428, 17.483, 39.814
-136.473, -314.010, 17.462, 39.847
-136.479, -314.592, 17.440, 39.880
-136.489, -315.172, 17.417, 39.913
-136.501, -315.752, 17.394, 39.946
-136.517, -316.331, 17.370, 39.979
-136.536, -316.909, 17.345, 40.012
-136.558, -317.486, 17.319, 40.045
-136.583, -318.062, 17.293, 40.078
-136.610, -318.637, 17.265, 40.111
-136.641, -319.211, 17.238, 40.144
-136.675, -319.783, 17.209, 40.177
-136.712, -320.355, 17.179, 40.210
-136.753, -320.925, 17.149, 40.243
-136.796, -321.494, 17.119, 40.276
-136.843, -322.062, 17.088, 40.309
-136.893, -322.628, 17.057, 40.342
-136.946, -323.193, 17.025, 40.375
-137.003, -323.757, 16.993, 40.408
-137.063, -324.319, 16.961, 40.441
-137.126, -324.880, 16.930, 40.474
-137.193, -325.440, 16.898, 40.507
-137.263, -325.998, 16.866, 40.540
-137.336, -326.554, 16.834, 40.573
-137.412, -327.109, 16.803, 40.606
-137.492, -327.663, 16.772, 40.639
-137.576, -328.214, 16.741, 40.672
-137.663, -328.765, 16.710, 40.705
-137.753, -329.313, 16.680, 40.738
-137.847, -329.860, 16.650, 40.771
-137.944, -330.406, 16.620, 40.804
-138.045, -330.950, 16.592, 40.837
-138.149, -331.492, 16.563, 40.870
-138.257, -332.033, 16.534, 40.903
-138.369, -332.571, 16.506, 40.936
-138.485, -333.108, 16.478, 40.969
-138.604, -333.643, 16.451, 41.002
-138.728, -334.177, 16.424, 41.035
-138.854, -334.709, 16.397, 41.068
-138.985, -335.238, 16.371, 41.101
-139.119, -335.767, 16.345, 41.134
-139.257, -336.293, 16.320, 41.167
-139.398, -336.817, 16.294, 41.200
-139.544, -337.340, 16.269, 41.233
-139.693, -337.860, 16.243, 41.266
-139.845, -338.379, 16.219, 41.299
-140.001, -338.896, 16.194, 41.332
-140.160, -339.411, 16.170, 41.365
-140.322, -339.924, 16.145, 41.398
-140.488, -340.435, 16.121, 41.431
-140.657, -340.945, 16.097, 41.464
-140.829, -341.452, 16.072, 41.497
-141.004, -341.958, 16.048, 41.530
-141.182, -342.461, 16.023, 41.563
-141.362, -342.963, 15.999, 41.596
-141.545, -343.463, 15.974, 41.629
-141.731, -343.961, 15.949, 41.662
-141.920, -344.457, 15.924, 41.695
-142.110, -344.952, 15.899, 41.728
-142.303, -345.445, 15.874, 41.761
-142.498, -345.936, 15.848, 41.794
-142.696, -346.425, 15.822, 41.827
-142.895, -346.912, 15.796, 41.860
-143.097, -347.398, 15.770, 41.893
-143.300, -347.882, 15.743, 41.926
-143.506, -348.364, 15.717, 41.959
-143.713, -348.844, 15.690, 41.992
-143.922, -349.323, 15.663, 42.025
-144.133, -349.799, 15.636, 42.058
-144.345, -350.275, 15.609, 42.091
-144.559, -350.748, 15.583, 42.124
-144.775, -351.220, 15.560, 42.157
-144.992, -351.690, 15.540, 42.190
-145.211, -352.159, 15.524, 42.223
-145.431, -352.627, 15.512, 42.256
-145.653, -353.094, 15.504, 42.289
-145.877, -353.560, 15.501, 42.322
-146.102, -354.025, 15.503, 42.355
-146.329, -354.490, 15.510, 42.388
-146.557, -354.954, 15.521, 42.421
-146.787, -355.418, 15.536, 42.454
-147.019, -355.882, 15.556, 42.487
-147.252, -356.346, 15.579, 42.520
-147.487, -356.810, 15.606, 42.553
-147.723, -357.275, 15.637, 42.586
-147.961, -357.740, 15.671, 42.619
-148.201, -358.205, 15.708, 42.652
-148.442, -358.672, 15.748, 42.685
-148.685, -359.139, 15.790, 42.718
-148.929, -359.606, 15.835, 42.751
-149.175, -360.075, 15.883, 42.784
-149.422, -360.545, 15.932, 42.817
-149.671, -361.016, 15.983, 42.850
-149.921, -361.488, 16.036, 42.883
-150.173, -361.961, 16.091, 42.916
-150.426, -362.436, 16.147, 42.949
-150.681, -362.912, 16.205, 42.982
-150.937, -363.389, 16.263, 43.015
-151.195, -363.868, 16.323, 43.048
-151.454, -364.349, 16.384, 43.081
-151.714, -364.831, 16.446, 43.114
-151.976, -365.314, 16.509, 43.147
-152.239, -365.800, 16.572, 43.180
-152.504, -366.287, 16.636, 43.213
-152.770, -366.775, 16.700, 43.246
-153.037, -367.265, 16.765, 43.279
-153.306, -367.758, 16.831, 43.312
-153.575, -368.251, 16.897, 43.345
-153.846, -368.747, 16.963, 43.378
-154.119, -369.245, 17.029, 43.411
-154.393, -369.744, 17.095, 43.444
-154.667, -370.245, 17.162, 43.477
-154.943, -370.748, 17.229, 43.510
-155.221, -371.253, 17.296, 43.543
-155.499, -371.760, 17.362, 43.576
-155.778, -372.269, 17.429, 43.609
-156.059, -372.780, 17.496, 43.642
-156.341, -373.292, 17.563, 43.675
-156.623, -373.807, 17.629, 43.708
-156.907, -374.323, 17.695, 43.741
-157.192, -374.842, 17.762, 43.774
-157.478, -375.362, 17.828, 43.807
-157.764, -375.885, 17.893, 43.840
-158.052, -376.409, 17.959, 43.873
-158.340, -376.936, 18.024, 43.906
-158.629, -377.464, 18.090, 43.939
-158.920, -377.995, 18.155, 43.972
-159.211, -378.527, 18.219, 44.005
-159.502, -379.062, 18.284, 44.038
-159.795, -379.598, 18.348, 44.071
-160.088, -380.137, 18.412, 44.104
-160.382, -380.677, 18.475, 44.137
-160.676, -381.220, 18.539, 44.170
-160.971, -381.765, 18.602, 44.203
-161.267, -382.311, 18.665, 44.236
-161.563, -382.860, 18.727, 44.269
-161.860, -383.411, 18.790, 44.302
-162.158, -383.964, 18.852, 44.335
-162.456, -384.519, 18.914, 44.368
-162.754, -385.077, 18.975, 44.401
-163.053, -385.636, 19.037, 44.434
-163.352, -386.197, 19.098, 44.467
-163.651, -386.761, 19.159, 44.500
-163.951, -387.326, 19.220, 44.533
-164.251, -387.894, 19.281, 44.566
-164.551, -388.464, 19.342, 44.599
-164.852, -389.036, 19.402, 44.632
-165.153, -389.610, 19.463, 44.665
-165.454, -390.187, 19.523, 44.698
-165.755, -390.765, 19.583, 44.731
-166.056, -391.346, 19.644, 44.764
-166.357, -391.929, 19.704, 44.797
-166.659, -392.515, 19.764, 44.830
-166.960, -393.102, 19.824, 44.863
-167.261, -393.692, 19.883, 44.896
-167.562, -394.284, 19.943, 44.929
-167.864, -394.878, 20.003, 44.962
-168.165, -395.475, 20.063, 44.995
-168.466, -396.074, 20.123, 45.028
-168.767, -396.675, 20.183, 45.061
-169.067, -397.278, 20.243, 45.094
-169.367, -397.884, 20.303, 45.127
-169.668, -398.493, 20.363, 45.160
-169.967, -399.103, 20.423, 45.193
-170.267, -399.716, 20.483, 45.226
-170.566, -400.332, 20.543, 45.259
-170.864, -400.950, 20.603, 45.292
-171.163, -401.570, 20.664, 45.325
-171.460, -402.193, 20.724, 45.358
-171.757, -402.818, 20.783, 45.391
-172.054, -403.446, 20.842, 45.424
-172.350, -404.076, 20.900, 45.457
-172.645, -404.709, 20.957, 45.490
-172.939, -405.344, 21.012, 45.523
-173.233, -405.981, 21.065, 45.556
-173.525, -406.621, 21.115, 45.589
-173.817, -407.262, 21.162, 45.622
-174.107, -407.906, 21.205, 45.655
-174.396, -408.552, 21.243, 45.688
-174.684, -409.200, 21.277, 45.721
-174.971, -409.849, 21.304, 45.754
-175.256, -410.500, 21.324, 45.787
-175.539, -411.152, 21.337, 45.820
-175.820, -411.805, 21.342, 45.853
-176.099, -412.459, 21.338, 45.886
-176.377, -413.113, 21.325, 45.919
-176.651, -413.767, 21.303, 45.952
-176.924, -414.422, 21.272, 45.985
-177.193, -415.076, 21.233, 46.018
-177.460, -415.730, 21.186, 46.051
-177.723, -416.383, 21.132, 46.084
-177.984, -417.035, 21.071, 46.117
-178.241, -417.686, 21.005, 46.150
